id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max,greek_letters,spect_desig,color,linecolor
94525,94820.0,180540.0,7304.0,,43    Sgr,,19.293911,-18.952908,147.7105,-10.05,-10.64,15.0,4.88,-0.967,K0III,1.013,46.423708,-131.763665,-47.975072,-2.79e-06,-1.374e-05,-1.219e-05,5.05113408966697,-0.3307906463615312,-4.87237748e-08,-5.1584175e-08,,43.0,Sgr,1,94525,,212.22668969007816,,,,,K,#F99220,#F99220
94532,94827.0,180968.0,7318.0,,2    Vul,,19.295454,23.02554,373.1343,1.49,-3.69,1.0,5.46,-2.399,B0.5IV,0.02,114.246285,-323.845794,145.948281,3.72e-06,-2.45e-06,-5.74e-06,5.051538164207583,0.40187148546579,7.2237238e-09,-1.7889624e-08,,2.0,Vul,1,94532,,793.5969681957695,ES,5.482,5.442,,B,#93C2F1,#93C2F1
94538,94833.0,180782.0,7313.0,,,,19.296718,2.031727,86.2069,2.7,-28.2,-23.0,6.19,1.512,A1Vn,0.019,28.688511,-81.235599,3.056278,-6.62e-06,2.215e-05,-1.261e-05,5.051869017537232,0.0354603297222512,1.30899693e-08,-1.36717457e-07,,,Aql,1,94538,,21.63714721779108,,,,,A,#f3e8d3,#f3e8d3
94539,94834.0,180868.0,7315.0,,25Ome1Aql,,19.296944,11.595422,127.2265,0.25,12.62,-14.0,5.28,-0.243,F0IV,0.196,41.508295,-117.514516,25.572457,-5.05e-06,1.475e-05,4.75e-06,5.051928129605299,0.2023782903555025,1.2120342e-09,6.1183486e-08,Ome-1,25.0,Aql,1,94539,,108.94316796591328,,,,ω1,F,#d4bf94,#d4bf94
94563,94858.0,180134.0,7297.0,,,,19.302714,-53.387086,45.0653,24.65,-81.41,-24.0,6.36,3.091,F7V,0.505,8.989772,-25.329062,-36.172981,-4.6e-06,2.905e-05,9.09e-06,5.053438762682507,-0.9317804315096488,1.195065722e-07,-3.94686817e-07,,,Tel,1,94563,,5.053589947531675,,,,,F,#d4bf94,#d4bf94
94590,94885.0,180972.0,7319.0,,23    Aql,,19.309026,1.085129,113.7656,11.24,17.87,-24.0,5.1,-0.18,K2II-IIIvar,1.143,38.222125,-107.130716,2.154482,-2.47e-06,2.537e-05,9.39e-06,5.055091307814255,0.018939072066785,5.44930576e-08,8.6636204e-08,,23.0,Aql,1,94590,,102.80162981264736,,,,,K,#F99220,#F99220
94595,94890.0,181597.0,7341.0,,,,19.310518,49.569456,136.0544,21.18,44.91,-14.0,6.32,0.651,K1III,1.123,29.682304,-83.092262,103.56352,2.45e-06,3.468e-05,8.31e-06,5.055481776480954,0.8651502171359512,1.026835375e-07,2.17729823e-07,,,Cyg,1,94595,,47.81894606659081,,,,,K,#F99220,#F99220
94615,94910.0,181182.0,7326.0,,,,19.313447,19.610477,239.8082,-0.29,0.44,-17.0,6.5,-0.399,B8III + K,-0.006,76.155537,-212.674285,80.485293,-5.9e-06,1.547e-05,-5.35e-06,5.056248511697853,0.342267385665325,-1.4059596e-09,2.13318e-09,,,Sge,1,94615,,125.77664324512544,U,6.738,6.478,,B,#93C2F1,#93C2F1
94618,94913.0,181053.0,7321.0,,24    Aql,,19.314151,0.339024,127.0648,16.97,9.21,-29.0,6.4,0.88,K0II-III:..,1.05,42.857713,-119.616256,0.751847,-1.7e-07,3.148e-05,5.5e-06,5.056432919887714,0.0059170806992162,8.22728815e-08,4.4651339e-08,,24.0,Aql,1,94618,,38.72576449216173,,,,,K,#F99220,#F99220
94621,94916.0,181122.0,7325.0,,,,19.314654,9.61807,143.0615,2.86,-37.46,-12.0,6.31,0.532,G9III,1.065,47.593331,-132.778386,23.902656,-7.5e-07,7.97e-06,-2.766e-05,5.056564501324623,0.167866997901965,1.38656712e-08,-1.81611204e-07,,,Aql,1,94621,,53.35805618460333,,,,,G,#FFD423,#FFD423
94634,94929.0,180928.0,7317.0,,,,19.316694,-15.53657,147.7105,-88.85,-281.33,-18.0,6.09,0.243,K4III,1.42,48.090866,-133.941205,-39.564711,-8.411e-05,4.598e-05,-0.00018916,5.057098660876642,-0.2711642933553612,-4.307569551e-07,-1.363926327e-06,,,Sgr,1,94634,,69.63057796029312,,,,,K,#F99220,#F99220
94636,94932.0,181470.0,7338.0,,,,19.316987,37.445346,190.8397,5.56,13.75,-14.0,6.25,-0.153,A0III,0.012,51.211053,-142.597017,116.031297,-1.62e-06,1.972e-05,1.39e-06,5.057175254861855,0.6535445792914588,2.69556406e-08,6.6661881e-08,,,Lyr,1,94636,,100.27669229965878,,,,,A,#f3e8d3,#f3e8d3
94679,94974.0,181960.0,7351.0,,,,19.326786,54.375987,157.9779,16.51,-28.46,-5.0,6.23,0.237,A1V,0.03,31.323245,-86.520897,128.413362,1.691e-05,-9.55e-06,-1.685e-05,5.059740853373963,0.9490400146927362,8.00427386e-08,-1.37977973e-07,,,Cyg,1,94679,,70.01643593729747,,,,,A,#f3e8d3,#f3e8d3
94686,94981.0,181655.0,7345.0,Gl 754.2,,,19.327502,37.330539,25.3872,-62.18,-183.08,1.8,6.29,4.267,G8V,0.676,6.875262,-18.979773,15.39512,-2.04e-06,-1.683e-05,-1.68e-05,5.059928173249968,0.6515408255272476,-3.014571465e-07,-8.87596886e-07,,,Lyr,1,94686,,1.7108029875993274,,,,,G,#FFD423,#FFD423
94689,94982.0,181333.0,7331.0,,28    Aql,,19.327597,12.37468,103.4126,4.28,16.69,3.0,5.53,0.457,F0III,0.265,34.404879,-94.970177,22.161708,2.43e-06,-4e-07,8.83e-06,5.059952970562723,0.2159789050097762,2.07500255e-08,8.0915403e-08,,28.0,Aql,1,94689,,57.17418729175535,V1208,5.564,5.504,,F,#d4bf94,#d4bf94
94691,94986.0,180885.0,7316.0,,,,19.327776,-35.421452,276.2431,7.04,-11.14,2.0,5.59,-1.616,B4III,-0.122,76.685513,-211.649301,-160.106733,6.49e-06,9.77e-06,-1.334e-05,5.059999881645227,-0.618220961572135,3.41308831e-08,-5.4008244e-08,,,Sgr,1,94691,,385.8335599053513,,,,,B,#93C2F1,#93C2F1
94707,95002.0,181383.0,7332.0,,29Ome2Aql,,19.331407,11.534965,81.4996,42.44,22.14,-26.0,6.03,1.474,A2V,0.087,27.273598,-75.051332,16.297093,6.26e-06,3.186e-05,3.25e-06,5.060950510355602,0.201323110205295,2.05754926e-07,1.07337748e-07,Ome-2,29.0,Aql,1,94707,,22.40784026786056,,,,ω2,A,#f3e8d3,#f3e8d3
94743,95038.0,182190.0,7356.0,,,,19.337783,57.645129,242.1308,28.34,4.94,-21.0,5.91,-1.01,M1III,1.626,44.460587,-121.712671,204.539764,2.562e-05,2.681e-05,-1.504e-05,5.0626198732167245,1.0060973045607065,1.37396197e-07,2.3949795e-08,,,Dra,1,94743,,220.80047330188992,,,,,M,#FF2620,#FF2620
94771,95066.0,181391.0,7333.0,,26    Aql,,19.342473,-5.415766,47.2813,113.42,44.83,-19.0,4.98,1.607,G8III-IV...,0.937,16.204706,-44.192747,-4.462499,1.808e-05,2.62e-05,1.206e-05,5.063847695412169,-0.0945229462577449,5.498756764e-07,2.17341972e-07,,26.0,Aql,1,94771,,19.8243976287264,,,,,G,#FFD423,#FFD423
94772,95067.0,181828.0,7346.0,,,,19.342515,35.185957,288.1844,5.54,1.2,-18.0,6.3,-0.998,B9V,-0.092,81.087456,-221.130568,166.060987,1.75e-06,1.77e-05,-9.24e-06,5.063858628013432,0.614110806905435,2.68586779e-08,5.817764e-09,,,Lyr,1,94772,,218.37353276021747,,,,,B,#93C2F1,#93C2F1
94778,95073.0,181440.0,7336.0,,27    Aql,,19.343246,-0.892161,134.2282,5.63,3.1,-27.0,5.46,-0.179,B9III,-0.041,46.230244,-125.998179,-2.089999,-6.06e-06,2.715e-05,2.45e-06,5.06405001583134,-0.0155711464942899,2.72950102e-08,1.5029224e-08,,27.0,Aql,1,94778,,102.70698960262818,,,,,B,#93C2F1,#93C2F1
94782,95077.0,181240.0,7327.0,,,,19.34393,-22.402535,55.371,-10.44,27.94,-6.0,5.59,1.874,A6:m...,0.276,17.642102,-48.056037,-21.102493,-3.6e-06,1.68e-06,9.27e-06,5.064229153122702,-0.3909979997517575,-5.06145482e-08,1.35456942e-07,,,Sgr,1,94782,,15.502437888710416,,,,,A,#f3e8d3,#f3e8d3
94786,95081.0,182564.0,7371.0,,58Pi  Dra,,19.344467,65.714531,70.1754,14.09,41.61,-29.0,4.6,0.369,A2IIIs,0.033,9.950368,-27.092377,63.965175,-4.15e-06,2.521e-05,-2.121e-05,5.064369536714667,1.146934938146005,6.83102475e-08,2.01730972e-07,Pi,58.0,Dra,1,94786,,62.00118642087245,,,,π,A,#f3e8d3,#f3e8d3
94854,95149.0,181321.0,7330.0,Gl 755,,,19.358263,-34.983487,18.8324,78.88,-108.93,-10.2,6.48,5.105,G1/G2V,0.628,5.371773,-14.464361,-10.797322,1.79e-06,1.586e-05,-2.17e-06,5.067981315184023,-0.6105770399409925,3.824210312e-07,-5.28107542e-07,,,Sgr,1,94854,,0.7906786279998246,,,,,G,#FFD423,#FFD423
94859,95154.0,183556.0,,,,,19.35987,76.559596,386.1004,-7.21,-0.79,4.8,6.22,-1.714,C5II,2.673,31.278875,-84.115417,375.526005,-1.175e-05,-7.12e-06,4.43e-06,5.068401985143169,1.336217017487255,-3.49550663e-08,-3.830028e-09,,,Dra,1,94859,,422.2795013060568,UX,6.406,6.006,,C,#979330,#979330
94864,95159.0,181558.0,7339.0,,,,19.360309,-19.234446,239.8082,0.8,-11.46,-23.0,6.25,-0.649,B5III,-0.091,78.941389,-212.214456,-79.000987,-8.4e-06,2.525e-05,-4.83e-06,5.068517029936957,-0.3357044061469112,3.8785094e-09,-5.5559647e-08,,,Sgr,1,94864,,158.34341239145746,V4199,6.276,6.216,,B,#93C2F1,#93C2F1
94872,95167.0,184102.0,7423.0,,,,19.361182,79.60283,107.7586,22.75,-26.33,-3.0,6.06,0.898,A3V,0.072,6.784487,-18.225431,105.989219,1.566e-05,-8.01e-06,-5.5e-06,5.068745517082233,1.3893314690498826,1.102951123e-07,-1.27651442e-07,,,Dra,1,94872,,38.08903764981351,,,,,A,#f3e8d3,#f3e8d3
94873,95168.0,181577.0,7340.0,NN 4107,44Rho1Sgr,,19.361211,-17.847197,38.9257,-26.95,22.24,1.2,3.92,0.969,F0III/IV,0.228,12.926473,-34.724544,-11.929933,-3.91e-06,-4.07e-06,3.62e-06,5.068753175748739,-0.3114923575525825,-1.306572869e-07,1.07822562e-07,Rho-1,44.0,Sgr,1,94873,,35.67795882885623,Rho-1,3.942,3.912,ρ1,F,#d4bf94,#d4bf94
94881,95176.0,181615.0,7342.0,,46Ups Sgr,,19.362117,-15.955018,546.4481,1.79,-6.27,9.0,4.52,-4.168,F2p,0.079,183.411949,-492.34429,-150.209092,5.94e-06,-2.36e-06,-1.85e-05,5.068990503933943,-0.2784675879808987,8.6781648e-09,-3.0397817e-08,Ups,46.0,Sgr,1,94881,,4047.62248687874,Ups,4.597,4.447,υ,F,#d4bf94,#d4bf94
94892,95188.0,181645.0,7344.0,,45Rho2Sgr,,19.364137,-18.308388,101.833,102.34,-92.96,-13.0,5.84,0.801,K0III,1.062,33.797403,-90.57804,-31.988912,3.788e-05,4.299e-05,-3.939e-05,5.069519146385306,-0.3195416554744737,4.961583206e-07,-4.50682797e-07,Rho-2,45.0,Sgr,1,94892,,41.648560934074126,,,,ρ2,K,#F99220,#F99220
94916,95211.0,181401.0,7334.0,,,,19.369316,-42.016026,101.2146,-55.83,-30.83,93.0,6.33,1.304,K1III,1.129,26.383962,-70.418341,-67.74738,-4.41e-06,-6.63e-05,-7.49e-05,5.070875138624569,-0.7333179998454988,-2.706714778e-07,-1.49468057e-07,,,Sgr,1,94916,,26.20595554733347,,,,,K,#F99220,#F99220
94927,95222.0,181907.0,7349.0,,,,19.372651,-0.252345,103.7344,60.43,-27.28,-11.0,5.81,0.73,G8III:,1.093,36.480357,-97.107055,-0.45687,2.447e-05,2.127e-05,-1.367e-05,5.071748273512938,-0.0044042432502549,2.929729071e-07,-1.32257172e-07,,,Aql,1,94927,,44.46312674691084,,,,,G,#FFD423,#FFD423
94940,95235.0,182272.0,7359.0,,,,19.375931,33.518163,109.8901,3.44,-29.87,-16.0,6.09,0.885,K0III,1.052,32.292804,-85.736503,60.681377,0.0,5.19e-06,-2.23e-05,5.072606942928918,0.5850022988788476,1.66775906e-08,-1.44813846e-07,,,Lyr,1,94940,,38.54783576657719,,,,,K,#F99220,#F99220
94944,95239.0,181295.0,,,,,19.377147,-51.231276,71.9942,83.07,-5.4,0.0,6.42,2.134,F0V,0.328,15.903655,-42.182803,-56.13243,2.661e-05,1.16e-05,-1.18e-06,5.072925134928839,-0.8941544430744575,4.027347244e-07,-2.6179938e-08,,,Tel,1,94944,,12.201128470319311,,,,,F,#d4bf94,#d4bf94
94946,95241.0,181454.0,7337.0,,Bet1Sgr,,19.377303,-44.458965,96.1538,7.31,-22.43,-11.0,3.96,-0.955,B9V,-0.085,24.213622,-64.216561,-67.345884,-2.23e-06,1.557e-05,4.2e-07,5.07296605509895,-0.775955313507445,3.543988e-08,-1.08743708e-07,Bet-1,,Sgr,1,94946,,209.89398836235245,,,,β1,B,#93C2F1,#93C2F1
94958,95253.0,182101.0,7354.0,,,,19.380097,9.91315,37.5657,8.18,107.08,-20.0,6.34,3.466,F6V,0.458,13.0811,-34.615456,6.467099,-6.92e-06,2.252e-05,1.569e-05,5.073697643005391,0.1730171094617787,3.9657759e-08,5.19138489e-07,,,Aql,1,94958,,3.577667699361106,,,,,F,#d4bf94,#d4bf94
94965,95260.0,182255.0,7358.0,,3    Vul,,19.380801,26.262403,120.4819,-1.73,-10.93,-12.0,5.22,-0.185,B6III,-0.119,38.212489,-101.062317,53.311124,-3.84e-06,7.3e-06,-1.116e-05,5.073881856611329,0.4583654033363187,-8.3872766e-09,-5.2990135e-08,,3.0,Vul,1,94965,,103.2761405761398,V377,5.26,5.19,,B,#93C2F1,#93C2F1
94966,95261.0,181296.0,7329.0,,Eta Tel,,19.380888,-54.423931,48.216,25.57,-83.03,13.0,5.03,1.614,A0Vn,0.02,9.921558,-26.238139,-39.21628,2.74e-06,9.64e-06,-2.21e-05,5.073904510710009,-0.9498767802319824,1.239668581e-07,-4.02540798e-07,Eta,,Tel,1,94966,,19.69699614899924,,,,η,A,#f3e8d3,#f3e8d3
94986,95281.0,182038.0,7353.0,,,,19.384569,-7.400615,133.3333,15.11,-21.45,12.0,6.31,0.685,K0,1.455,46.885324,-123.630949,-17.174175,1.281e-05,-6.25e-06,-1.533e-05,5.074868342984287,-0.1291651029346725,7.32553471e-08,-1.03992534e-07,,,Aql,1,94986,,46.34469197362877,,,,,K,#F99220,#F99220
94999,95294.0,181623.0,7343.0,,Bet2Sgr,,19.386976,-44.799778,41.1353,92.78,-53.73,19.0,4.27,1.199,F2III,0.35,10.367344,-27.285432,-28.985346,1.951e-05,7.4e-07,-2.129e-05,5.075498520838663,-0.7819036372909125,4.498101328e-07,-2.6049039e-07,Bet-2,,Sgr,1,94999,,28.866890179482727,,,,β2,F,#d4bf94,#d4bf94
95024,95319.0,182488.0,7368.0,Gl 758,,,19.392779,33.221966,15.7604,82.04,162.92,-20.6,6.37,5.382,G8V,0.804,4.701552,-12.31749,8.63477,-2.86e-06,2.507e-05,-1.13e-06,5.077017578235006,0.57983269126142,3.977411435e-07,7.89858448e-07,,,Lyr,1,95024,,0.6126324544438647,,,,,G,#FFD423,#FFD423
95045,95340.0,182422.0,7364.0,,,,19.396369,20.264356,421.9409,3.07,0.42,-29.0,6.4,-1.726,B9.5V,0.013,141.499487,-369.668622,146.140033,-4.19e-06,2.851e-05,-9.47e-06,5.077957606233075,0.3536797298168987,1.48837799e-08,2.036217e-09,,,Vul,1,95045,,426.97259404803344,,,,,B,#93C2F1,#93C2F1
95052,95347.0,181869.0,7348.0,,Alp Sgr,,19.398103,-40.61594,55.7414,32.67,-120.81,-1.0,3.96,0.229,B8V,-0.105,15.143928,-39.50987,-36.286833,3.6e-07,2.373e-05,-2.411e-05,5.078411455900508,-0.7088818789048114,1.583886294e-07,-5.85703407e-07,Alp,,Sgr,1,95052,,70.53424142580965,,,,α,B,#93C2F1,#93C2F1
95057,95352.0,182694.0,7382.0,,,,19.399027,43.388171,135.1351,16.3,-27.36,-0.7,5.85,0.196,G6.5IIIa,0.924,35.170164,-91.691127,92.829362,1.419e-05,-7.19e-06,-1.352e-05,5.078653454465512,0.7572664323560487,7.90246299e-08,-1.32645023e-07,,,Lyr,1,95057,,72.71098031596613,,,,,G,#FFD423,#FFD423
95073,95369.0,181019.0,7320.0,,,,19.401528,-68.371082,210.5263,-20.76,-0.77,-20.0,6.33,-0.287,K2III,1.238,27.83773,-72.433463,-195.703096,-2.274e-05,1.2e-07,1.872e-05,5.079308197335949,-1.1933004866643189,-1.0064732e-07,-3.733065e-09,,,Pav,1,95073,,113.44882442111646,,,,,K,#F99220,#F99220
95075,95370.0,182635.0,7376.0,,,,19.401682,36.452094,121.6545,5.59,78.49,-33.0,6.44,1.014,K1III,1.074,35.107612,-91.338231,72.280901,-1.653e-05,5.219e-05,1.718e-05,5.079348368134491,0.6362090536397487,2.71010847e-08,3.80530257e-07,,,Lyr,1,95075,,34.22945623160411,,,,,K,#F99220,#F99220
95077,95372.0,182568.0,7372.0,,2    Cyg,,19.402105,29.621338,258.3979,10.57,10.85,-21.0,4.99,-2.071,B3IV,-0.12,80.615025,-209.663862,127.717111,3.25e-06,2.845e-05,1.2e-06,5.079459197392052,0.516989868269985,5.1244806e-08,5.2602284e-08,,2.0,Cyg,1,95077,,586.6782664019767,,,,,B,#93C2F1,#93C2F1
95101,95396.0,181925.0,7350.0,,,,19.405964,-43.722063,206.1856,26.19,-1.56,-17.0,6.13,-0.441,M1/M2III,1.603,53.617764,-139.02966,-142.507291,1.952e-05,2.215e-05,1.089e-05,5.080469471011151,-0.7630939601770638,1.269727029e-07,-7.563093e-09,,,Sgr,1,95101,,130.73744701631327,,,,,M,#FF2620,#FF2620
95103,95398.0,182490.0,7369.0,,2    Sge,,19.406131,16.937722,112.1076,-5.95,-14.08,12.0,6.27,1.022,A2III-IV,0.075,38.593728,-100.059729,32.66057,2.01e-06,-1.42e-05,-3.74e-06,5.080513330593877,0.2956190107095475,-2.88464139e-08,-6.8261766e-08,,2.0,Sge,1,95103,,33.97817118270832,,,,,A,#f3e8d3,#f3e8d3
95113,95408.0,182180.0,7355.0,,,,19.408383,-27.865945,273.224,11.07,-16.26,6.0,6.03,-1.153,B2Vnn,-0.117,87.055606,-225.308338,-127.706139,1.2e-05,9.61e-06,-2.191e-05,5.081102805602651,-0.48635249276866,5.36688744e-08,-7.8830704e-08,,,Sgr,1,95113,,251.883662784174,,,,,B,#93C2F1,#93C2F1
95152,95447.0,182572.0,7373.0,Gl 759,31    Aql,,19.416164,11.944415,15.1768,721.27,643.6,-100.6,5.17,4.264,G8IVvar,0.761,5.379424,-13.838527,3.140845,9.44e-06,0.00012218,2.504e-05,5.083139887136795,0.20846937728242,3.4968156337e-06,3.120260848e-06,,31.0,Aql,1,95152,,1.715536647728346,,,,,G,#FFD423,#FFD423
95158,95453.0,182475.0,7366.0,,,,19.417092,-4.884536,108.1081,35.58,7.88,-39.0,6.5,1.331,A9V,0.34,39.051252,-100.387004,-9.205159,3.1e-06,4.347e-05,7.51e-06,5.083382898346192,-0.0852512327209675,1.724967075e-07,3.8203318e-08,,,Aql,1,95158,,25.562304271125456,V1691,6.516,6.486,,A,#f3e8d3,#f3e8d3
95161,95456.0,182286.0,7360.0,,,,19.41779,-29.309359,91.3242,-13.12,-61.77,25.0,5.91,1.107,K3III,1.278,28.884178,-74.210955,-44.705578,-2.18e-06,-1.041e-05,-3.636e-05,5.083565476433895,-0.5115448143573375,-6.36075548e-08,-2.9946941e-07,,,Sgr,1,95161,,31.419552846410717,,,,,K,#F99220,#F99220
95182,95477.0,182369.0,7362.0,,47Chi1Sgr,,19.421247,-24.508575,77.2201,63.61,-51.9,-42.0,5.02,0.581,A4IV/V,0.235,25.544198,-65.454303,-32.033014,5.04e-06,5.257e-05,1.4e-07,5.084470460412344,-0.427755328660125,3.083899822e-07,-2.516183e-07,Chi-1,47.0,Sgr,1,95182,,51.003502395944686,,,,χ1,A,#f3e8d3,#f3e8d3
95190,95485.0,182477.0,7367.0,,,,19.422665,-13.89713,154.7988,52.85,55.2,-34.0,5.72,-0.229,K2III,1.372,54.682449,-139.964622,-37.179412,2.828e-05,3.661e-05,4.856e-05,5.084841719960264,-0.2425506743499287,2.562240301e-07,2.67617151e-07,,,Sgr,1,95190,,107.5474208972789,,,,,K,#F99220,#F99220
95192,95487.0,182761.0,7384.0,,,,19.422887,20.271727,147.0588,-5.87,-17.08,-32.0,6.31,0.473,A0V,-0.014,50.207518,-128.488631,50.951775,-1.354e-05,2.314e-05,-2.276e-05,5.084899840987573,0.35380837644596,-2.8458563e-08,-8.2806176e-08,,,Vul,1,95192,,56.33781508509383,,,,,A,#f3e8d3,#f3e8d3
95197,95492.0,182807.0,7386.0,,,,19.423824,24.912774,27.3898,-177.2,-631.08,-4.0,6.19,4.002,F7V,0.528,9.046729,-23.135242,11.53761,-1.041e-05,-3.799e-05,-7.772e-05,5.085145355963883,0.4348099388309687,-8.590898419e-07,-3.059562175e-06,,,Vul,1,95197,,2.1837353276021747,,,,,F,#d4bf94,#d4bf94
95202,95498.0,182762.0,7385.0,,4    Vul,,19.424611,19.798365,83.2639,96.65,-71.49,-1.0,5.14,0.538,K0III,0.999,28.54601,-72.956325,28.202402,3.954e-05,6.01e-06,-2.75e-05,5.085351283008694,0.345546661308625,4.685724222e-07,-3.465933e-07,,4.0,Vul,1,95202,,53.06400191947747,,,,,K,#F99220,#F99220
95206,95503.0,182416.0,7363.0,,49Chi3Sgr,,19.424906,-23.962457,153.1394,-18.24,-13.36,40.0,5.45,-0.475,K3III,1.442,51.00111,-130.316332,-62.195868,-4.5e-07,-3.6e-05,-2.568e-05,5.085428436237366,-0.4182237637471862,-8.84300153e-08,-6.4771107e-08,Chi-3,49.0,Sgr,1,95206,,134.89628825916532,,,,χ3,K,#F99220,#F99220
95207,95501.0,182640.0,7377.0,Gl 760,30Del Aql,,19.424972,3.114775,15.5255,253.06,80.67,-29.9,3.36,2.405,F0IV,0.319,5.650026,-14.436012,0.843584,6.49e-06,3.568e-05,4.4e-06,5.085445848108125,0.054363084117965,1.2268695e-06,3.91099196e-07,Del,30.0,Aql,1,95207,,9.50604793656281,,,,δ,F,#d4bf94,#d4bf94
95260,95556.0,183056.0,7395.0,,4    Cyg,,19.435868,36.317896,216.9197,4.22,12.95,-22.0,5.17,-1.511,B9sp...,-0.12,64.165533,-162.577173,128.473803,-5.49e-06,2.599e-05,-2.35e-06,5.088298448017452,0.6338668653544962,2.04591373e-08,6.2783371e-08,,4.0,Cyg,1,95260,,350.26762691381293,V1741,5.184,5.164,,B,#93C2F1,#93C2F1
95261,95557.0,182645.0,7378.0,,,,19.4364,-15.053251,214.1328,17.43,-0.55,-7.0,5.71,-0.943,B7IV,0.007,75.941331,-192.335238,-55.613843,1.424e-05,1.321e-05,1.31e-06,5.088437736401464,-0.2627287993316562,8.45030245e-08,-2.666475e-09,,,Sgr,1,95261,,207.58692704951963,,,,,B,#93C2F1,#93C2F1
95264,95560.0,182919.0,7390.0,,5    Vul,,19.437013,20.097733,72.8863,3.36,-36.13,-21.0,5.6,1.287,A0V,-0.006,25.147582,-63.660953,25.045311,-4.69e-06,1.512e-05,-1.937e-05,5.088598038535221,0.3507716043221575,1.62897396e-08,-1.75163182e-07,,5.0,Vul,1,95264,,26.619506511518374,,,,,A,#f3e8d3,#f3e8d3
95268,95564.0,182629.0,7375.0,,50    Sgr,,19.438654,-21.776693,132.2751,36.16,-4.55,-20.0,5.57,-0.037,K1/K2III,1.228,45.17848,-114.225352,-49.072687,1.418e-05,2.72e-05,4.88e-06,5.089027736950485,-0.3800749910164425,1.753086268e-07,-2.2059022e-08,,50.0,Sgr,1,95268,,90.11560443397042,,,,,K,#F99220,#F99220
95276,95572.0,182900.0,7389.0,,,,19.440037,13.023801,55.991,14.1,59.03,-34.0,5.76,2.019,F6III,0.456,20.081846,-50.719502,12.617828,-1.024e-05,3.627e-05,7.77e-06,5.089389890138878,0.2273082171232562,6.83587289e-08,2.86185515e-07,,,Aql,1,95276,,13.56438162909268,,,,,F,#d4bf94,#d4bf94
95280,95576.0,183611.0,7413.0,,,,19.440688,62.557145,210.084,31.86,37.8,-40.0,6.38,-0.232,K5III,1.413,35.658137,-90.014418,186.443124,1.064e-05,6.124e-05,-1.856e-05,5.089560093539339,1.0918281445212463,1.544616386e-07,1.83259571e-07,,,Dra,1,95280,,107.84499632938316,,,,,K,#F99220,#F99220
95286,95582.0,182955.0,7391.0,,,,19.441302,19.891493,187.9699,0.64,-48.14,-34.0,5.84,-0.53,M0III,1.558,65.123895,-164.320527,63.954764,-6.01e-06,1.674e-05,-5.308e-05,5.089720943149566,0.3471720458435812,3.1028075e-09,-2.33389305e-07,,,Vul,1,95286,,141.90575216890926,,,,,M,#FF2620,#FF2620
95289,95585.0,182835.0,7387.0,,32Nu  Aql,,19.441969,0.33857,869.5652,-0.86,-2.3,-1.0,4.64,-5.057,F2Ib,0.576,320.519466,-808.322022,5.138372,-3.73e-06,-4.4e-07,-9.7e-06,5.089895630517771,0.0059091624312525,-4.1693976e-09,-1.1150714e-08,Nu,32.0,Aql,1,95289,,9179.09786057337,,,,ν,F,#d4bf94,#d4bf94
95323,95619.0,182681.0,7380.0,,,,19.449022,-29.743225,69.9301,17.55,-49.32,1.0,5.66,1.437,B8/B9V,-0.014,22.484833,-56.400601,-34.693295,2.78e-06,9.08e-06,-1.502e-05,5.091742139492008,-0.5191172092134363,8.50848009e-08,-2.39110107e-07,,,Sgr,1,95323,,23.184620954131294,,,,,B,#93C2F1,#93C2F1
95360,95656.0,183534.0,7408.0,,7Iot1Cyg,,19.457212,52.320436,107.5269,-13.16,-27.58,2.0,5.73,0.572,A1V,-0.002,24.470181,-61.000174,85.101275,-1.66e-06,-1.427e-05,-7.17e-06,5.093886159737047,0.9131638660233864,-6.38014803e-08,-1.33711613e-07,Iot-1,7.0,Cyg,1,95360,,51.42804319487918,,,,ι1,A,#f3e8d3,#f3e8d3
95368,95664.0,183144.0,7396.0,,,,19.459419,14.282481,252.5253,7.07,-4.29,4.0,6.31,-0.702,B4III,-0.068,91.243059,-227.074048,62.298684,9.99e-06,-1.65e-06,-4.08e-06,5.094463954917863,0.2492763160130725,3.42763272e-08,-2.0798506e-08,,,Aql,1,95368,,166.26467968935367,,,,,B,#93C2F1,#93C2F1
95376,95673.0,183362.0,7403.0,,,,19.46011,37.941197,724.6377,-0.9,-4.46,-28.0,6.3,-3.001,B3Ve,-0.12,213.170189,-530.233424,445.545081,-7.76e-06,1.084e-05,-2.996e-05,5.094644865820922,0.6621988068014625,-4.3633231e-09,-2.162269e-08,,,Lyr,1,95376,,1381.6562311673272,,,,,B,#93C2F1,#93C2F1
95393,95690.0,182509.0,7370.0,,,,19.463366,-54.325272,164.7446,-5.7,10.26,-5.0,5.7,-0.384,K4III,1.406,35.913791,-89.111386,-133.82873,-2.85e-06,-5.11e-06,8.93e-06,5.095497427199177,-0.9481548667585236,-2.76343797e-08,4.9741883e-08,,,Tel,1,95393,,124.05092300422253,,,,,K,#F99220,#F99220
